单词,次数
coldthey,1
wascentigradethey,1
morningjohansen,1
angryin,1
everyonehe,1
wrongroaldseptember,1
earlyi,1
listenand,1
coldyoure,1
captainim,1
angrybut,1
nothingbecause,1
rightthenthat,1
eveninghe,1
johansenit,1
arent,1
mewhen,1
southyou,1
edward,1
landyou,1
prestrud,1
stubberudyou,1
waitedthey,1
bedlistened,1
nowthey,1
antarcticthe,1
earthon,1
evansfour,1
week,1
unhappyhe,1
motherwe,1
herei,1
scottwe,1
winterbut,1
skior,1
dogsour,1
equipment,1
badand,1
peopleim,1
sleep,1
journeybut,1
lst,1
poniesthe,1
slowly,1
quicklythey,1
fourteen,1
dogsmeares,1
dogsevery,1
daymeares,1
daysthey,1
timeamundsenbjaalandwistinghasseland,1
hanssenthey,1
fortyeight,1
fogon,1
daywistings,1
suddenly,1
downcome,1
onyou,1
dogshe,1
angrilypullpullat,1
happenedthenslowlythe,1
againwisting,1
downover,1
side,1
sledgeunder,1
snowthere,1
metre,1
hole,1
thatamundsen,1
saidthe,1
mendogssledgeseverything,1
fourth,1
souththere,1
snowstormbut,1
easilynext,1
tentsand,1
equipmentand,1
morningthe,1
againtodayeverything,1
wonderfulbjaaland,1
diarybut,1
scottin,1
usor,1
broken,1
angrily,1
saidteddy,1
ustheyre,1
mentheyre,1
pulling,1
themselveswe,1
foot,1
mearesoates,1
tiredbut,1
notthe,1
home,1
wrotethree,1
eachwellits,1
moneyits,1
stone,1
highsome,1
highest,1
skiing,1
thereroaldhe,1
canamundsen,1
saidcome,1
mountainsit,1
difficultbut,1
beautifulbehind,1
mountainsamundsen,1
high,1
icethats,1
itamundsen,1
saidthats,1
road,1
poletomorrowwe,1
bring,1
herebut,1
nowlets,1
racewho,1
laughedand,1
homebjaaland,1
thoughtbut,1
bigger,1
daysthe,1
eightyone,1
kilometresand,1
metresat,1
lastamundsen,1
mountainsthey,1
tiredhappy,1
mountainscan,1
smilednohe,1
soand,1
dogsso,1
themselveswould,1
thatolav,1
answerhe,1
stthe,1
happyamundsen,1
tneyre,1
quicklywe,1
eighteen,1
when,1
deadthe,1
themtoothey,1
friendsbjaaland,1
diaryand,1
foodtwo,1
laterthe,1
fstthenin,1
snowstormthey,1
snowstormthere,1
fogand,1
fogthey,1
lost,1
hundreds,1
nothingand,1
dangerousin,1
kilometresbut,1
beautifulbjaaland,1
wroteblue,1
green,1
whitethis,1
icethere,1
snowstormsthey,1
twentyfive,1
kilometresthenon,1
outthey,1
daysbjaaland,1
wrotethats,1
nowbut,1
daysscotts,1
mountainsthere,1
outsideoates,1
wroteits,1
badtoo,1
thoates,1
walk,1
plateauthen,1
evanswe,1
ourselvesscott,1
itwere,1
menthey,1
stscott,1
evansand,1
sledgeyou,1
wellleave,1
hereso,1
without,1
dayscott,1
evanss,1
tentyou,1
illteddyhe,1
poletake,1
backtomorrow,1
unhappytwo,1
mencaptainhe,1
mescott,1
saidhes,1
strongwe,1
butyou,1
mennotfiveevans,1
captainteddyscott,1
saytake,1
motheri,1
scotti,1
pleased,1
fell,1
strongbut,1
wrotemy,1
badthey,1
onscottoateswilson,1
edgar,1
skisbut,1
notthey,1
warmsunny,1
dayfive,1
quietno,1
spokethey,1
excitedand,1
kilometresbjaaland,1
flagi,1
flagbut,1
lookhassel,1
snowwhat,1
itno,1
nothinghe,1
calledtheres,1
kilometrestworoaldhanssen,1
amundsengo,1
mepleaseit,1
helps,1
truebjaaland,1
running,1
well,1
todaybut,1
firstthe,1
onover,1
stopamundsen,1
menthis,1
himbut,1
theres,1
smiledoh,1
yes,1
ishe,1
saidtheres,1
something,1
hereolavveryvery,1
thatroald,1
uswere,1
nowisnt,1
importantolav,1
himthenslowlythey,1
laugh,1
therewith,1
itinside,1
tentthey,1
fooda,1
norththen,1
awayback,1
daybjaaland,1
wrotethe,1
warmthe,1
goodbut,1
run,1
quicklyi,1
frontof,1
easilythere,1
framheimeach,1
mountainsoftenthey,1
fridayjanuary,1
ththey,1
houselindstrmthe,1
cookwas,1
asleepamundsen,1
bedgood,1
morninglindstrmhe,1
saidis,1
coffee,1
thatcaptainbowers,1
saidover,1
wherescott,1
askedwhatoh,1
snowtwo,1
themslowlythey,1
dayjanuary,1
fiagnear,1
itscott,1
clothesand,1
upin,1
diaryscott,1
wrotethis,1
handsit,1
iscentigrade,1
snowstormgreat,1
awful,1
turned,1
northfive,1
tiredunhappy,1
menin,1
thscotts,1
wife,1
kathleenlooked,1
her,1
newspapernorways,1
poleit,1
saidshe,1
timeand,1
cry,1
matterher,1
friend,1
poorpoor,1
husbandmrs,1
happened,1
himwhere,1
hungrythere,1
findwe,1
todayoates,1
wrotebut,1
snowits,1
difficultand,1
mennot,1
illtoooatess,1
thedgar,1
past,1
mountainsat,1
poniesthen,1
onteneleventwelve,1
foodthe,1
feetthey,1
blacki,1
nowoates,1
walkam,1
lose,1
feetcaptain,1
feetand,1
depotbut,1
foodslowlythey,1
onoatess,1
worse,1
birthdayhe,1
thirtytwohe,1
outsidehe,1
coldvery,1
hungryand,1
mother,1
wilsonthen,1
upand,1
tenthe,1
minutescottwilsonand,1
himthey,1
minuteoates,1
may,1
waitedon,1
thmeares,1
backon,1
rdteddy,1
cameand,1
wentwinter,1
beganscott,1
evansthenon,1
southtwo,1
weeks,1
laterthey,1
tentscottwilsonand,1
bowersthey,1
snowthen,1
letters,1
diariesand,1
readoates,1
englishmanwe,1
didpleaseremember,1
familieswe,1
bodybut,1
theresomewhere,1
windin,1
